lo kensa gunka cu se junta lo ki'ogra be li pa no no lo terdi	The space worker weights 100 kilograms in the gravity of the Earth.
le lanli pu pilno lo jurme lo cipra	The researcher used bacteria for tests.
lo ka jivna pu jursa mi	Competition was fierce for me.
mi zgana lo cinki poi jutsi ro da	I watch insects of all kinds.
mi pu ca'o juxre lo ka muvdu	I was getting clumsy in my movements.
le fonxa pu juxre lo ka se pilno	The phone was clumsy to use.
lo jvinu be lo xamsi bei lo mi kumfa cu banli	I have a great view of the sea from my room.
mi djica lo ka sipna	I want to sleep.
la alis cu nitcu lo ka te dunda lo birje	Alice needs to be given beer.
ta'i ku do ba cirko lo ka sinma ce'u	This way you will lose the respect.
no drata be lo ka pendo cu tadji lo ka se pendo	The only way to have a friend is to be a friend (literally ‘Nothing but being a friend is the way to have a friend’).
mi je'a djica lo ka tadni i ku'i ka bu nandu mi	I do want to study. But it's difficult to me.
mi cadzu ka'ai lo gerku	I walk with a dog.
ro da ka'e te tavla	Everything can be talked about.
li te'o te'a vei ka'o pi'i pai ve'o su'i pa du li no	e^(i × π) + 1 = 0.
ka'u so'a prenu cu xebni da	We know that most people hate something.
e'o do dunda lo kabri be lo ckafi mi	Please, give me a cup of coffee.
ti kacma lo tcadu lo datni centero	This is a camera recording images of the city to the data center.
ra pu kafke lo barda lo ganxo	He made a big fart.
lo kagni be lo jbopre bei lo nu kakpa lo ctile pu tolcri lo ctile lo loldi be lo xamsi	The Lojbanists' chartered oil drilling company discovered oil at the bed of the sea.
zildukse kai lo kilto be lo grake	One kilogram was too much.
loi rirni pu kajde mi'a lo ba vlile tcima	Parents warned us about heavy weather.
mi pu punji le pelji lo kajna be lo fagri stuzi	I put the paper on the mantel.
mi na kakne lo ka sipna	I can't sleep.
la tom pu jai se bapli fai lo ka kakpa lo karce lo snime	Tom had to dig his car out of the snow.
lo kalci be lo bakni cu jai rinka lo nu lo dertu cu ferti	Cow dung makes soil fertile.
lo canko cu kalri lo nenri lo vifne vacri	The window is open letting the fresh air in.
gau ko kalri fa lo canko	Open the window.
ko jai gau kalri fai lo canko	Open the window.
lo mi kumfa cu kalsa lo ka bu'u ce'u lo mi bukpu cu zvati ma kau	My room is a mess (in where are my clothes).
lei certu pu kalte lo finpe lo ka lanli ri	The researches were hunting fishes to study them.
le pa kamju cu sarji lo korbi be lo drudi	The column supports the edge of the roof.
lo kamni be lo ka jai gau farvi le bangu cu gunma za'u pa no prenu	There are more than 10 members in the committee for developing the language.
da zo'u lo ka dasni da cu kampu ro lo tadni	Wearing the same uniform is common for every student.
lo cirla cu se zbasu fi lo ladru be lo kanba	The cheese is made from goat's milk.
mi kancu lo prenu li pa re lo ka re mei	I counted the people as 12 couples.
fi mi fa le valsi cu kandi lo ka se smuni	To me the word is dim in meaning.
la alis cu se kanla lo barda je melbi	Alice has big beautiful eyes.
fi li so'u fa mi pu kanpe lo nu do clira volta	I didn't expect you to return early.
lo nu mi tsuku pu na se kanpe da	My arrival wasn't expected by anyone.
mi kanro lo ka na cortu lo galxe	I'm healthy in that my throat doesn't ache.
le mi gerku fe'e ro roi kansa mi	My dog is everywhere with me.
ro roi pu pluka fa lo ka kansa do lo ka gunka	It was pleasant to work with you.
mi pu xaksu re kantu be lo cacra fau lo ka denpa tu'a do	I wasted two hours waiting for you.
ti du re lo kantu be lo makfa	Here are two pieces of magic.
ti karce lo festi	It's a trash truck.
do te mukti lo ka te vecnu lo karce pe ma noi kagni	A car of what company are you going to buy?
xu ka'e pleji se pi'o lo dejni karda	Can I pay with a credit card?
lo ka tai litru pu se la'u li du'e kargu mi	Such trip was too expensive to me.
le fetsi pu punji lo karli lo sruri be lo cintura	She put a waist around her waist.
mi tcidu lo karni be lo pu zi nuzba	I'm reading a magazine about recent news.
mi pu katna lo nanba pa no da	I cur the bread into 10 pieces.
mi djuno lo du'u ma kau darxi ba'e la alis	I know who hit Alice (not someone else).
mi pu na birti lo nu xo kau prenu cu zvati	I wasn't sure how many people were present.
mi pu kavbu lo ka bilma fi la zukam vau lo ka cadzu bu'u lo bartu	I caught cold by walking outside.
le nanla pu kavbu le bolci pa xance	The boy caught the ball with one hand.
ti melbi cmalu ke ractu kevna	This is a prettily small hole for rabbits.
ta melbi ke cmalu ractu kevna	That is a pretty hole for small rabbits.
tu melbi cmalu ractu kevna	That over there is a hole for prettily small rabbits.
la alis e ke la kevin a la edvard ba vitke lo nu penmi	Alice and either Kevin or Eduard will visit the meeting.
la alis e la kevin a la edvard ba vitke lo nu penmi	Either Alice and Kevin or Eduard will visit the meeting.
au do jukpa lo nanba gi'e ke lumci le kumfa gi'o nai cadzu ka'ai le gerku	I wish you cooked the bread and either cleaned the room or walked with the dog.
mi pu vitke lo dinju poi bu'u ke'a mi'a se zdani ze'a lo nanca be li so'o	I visited a house where we lived for several years.
ke'o do mi pu na tirna	Eh?
ke'o nai do mi pu te benji ro da	What did you say? I didn't hear. All right, no need to repeat, I got everything.
ke'u mi na tugni do	I repeat, I don't agree with you.
ke'u nai mi se zdani na ku lo tcadu	Furthermore, I live not in a city.
mi kecti do lo nu do fliba lo ka jinga	I feel sorry for you that you failed to win.
xu do kelci la fudbol	Do you play soccer?
lo pa nixli ca'o zukte lo ka se keltci lo bambola pe vo'a	A girl is playing with her doll.
lo vacri ca kelvo li ji'i re ze ci	It's around 273 degrees Kelvin (0 degrees Celsius).
lo kenra be lo tatru ka'e te mikce	Breast cancer can be cured.
so'i mluni cu vofli bu'u lo kensa be le terdi	There are many satellites flying in outer space near the Earth.
lo kerfa be mi cu clani	My hair is long.
doi gerku ko na pencu lo kerlo be mi	Dog, don't touch my ears!
le kernelo be le terdi cu glare	The core of the Earth is hot.
ti'e le fetsi cu se krasi fe i'u cu'i lo ketco gugde	They say she is from some South American country.
da kevna lo drudi	There is a hole in the roof.
le dinju cu darno ki mi	The house is far from me.
lu mi pu te vecnu lo granate li'u lu granate ki'a li'u	"I bought granate." "Huh, granate?"
lu sa'u le verba cu mutce lo ka tatpi li'u lu ki'a nai li'u	"The child is just very tired." "I understand."
ki'ai salam	Salam!
do pu mutce sidju mi ki'e sai do	You helped me a lot, thank you very much!
mi si'u nai mo'u tolcri ki'e cu'i la alis	I found myself, no thanks to you, Alice.
mi pu tsuku ca le se tcika ki'e cu'i do	I arrived on time, no thanks to you.
mi jai lerci ki'e nai la kevin	I was late, and that's because of you, bastard Kevin.
pa ki'o mu no no prenu cu tadni lo vi ckule	One thousand and five hundred (1,500) people study in this school.
lei plise cu ki'ogra li re	The apples are 2 kilograms in weight.
lo vi dargu cu ki'otre li pa lo ka clani	This box is one kilometer in length.
mi na ka'e tavla do i ki'u bo mi zvati le briju	I can't talk to you since I'm in the office.
lo mi pendo cu finti lo karni poi kibro lo ka se benji fu ma kau	My friend is an author of a magazine that is delivered via the internet.
ko jgari lo kicne gi'e sipna	Take a cushion and go to sleep.
lo kijno joi lo cidro cu se gunma lo djacu	Oxygen and hydrogen make water.
lo xamsi cu kilto be lo mitre lo ka condi	The sea is 1'000 meters deep.
lo balre cu kinli lo jipno	The tip of the blade is sharp.
ti ralju klaji lo tcadu lo zarci poi vrici	This is the main street of the city giving access to various shops.
ra pu klaku lo barda	She cried large tears.
xu do klama fi la nipon	Are you from Japan?
lo dargu cu se kruca lo pu ve klama be lo ractu	The road crossed the rabbit's track.
mi'a pu klama fu lo bloti fo lo lalxu fi le zdani fe lo daplu	We sailed on the boat along the lake from the home to an island.
mi pu klama fi la nipon fu lo vinji	I flew from Japan.
xu do pu klama fu lo aftobuso fe la paris	Did you ride the bus to Paris?
le nakni pu klama lo nenri	He came in.
lo pa mlatu cu klani li pi mu lo ka mitre ma kau lo ka clani	A cat is measured 0.5 meters in length.
loi mlatu cu klani li ci lo ka gunma ma kau i je va'i lo mlatu cu vo mei	The mass of cats is measured as having 4 units, in other words, there are 4 cats.
mi cmima lo klesi be lo se zdani bei lo ka vecnu	I belong to the merchant class of inhabitants.
do na cmima lo mi klesi	You are not my type.
ti cmima lo klesi be lo notci bei lo drata	This is another type of message.
lo vacri pu klina lo darno voksa	The air was clean to pass a distant voice.
le nanla pu klina lo ka te smuni ma kau	The boy was pretty clear in what he meant.
la iodi'um cu kliru	Iodine is a halogen.
xu do mo'u zbasu lo kabri lo ranti kliti	Have you worked the cup out of soft clay?
le creka pu kluza mi lo ka se pagbu lo tubnu	The shirt was loose on me in sleeves.
ko kurji ko	Take care of yourself.
ko sisti	Stop it!
kukte ko	Enjoy your meal.
ko dasni lo taxfu	Get dressed.
i ko'a e ko'e e ko'i e ko'o e ko'u prenu i je ko'a fa'u ko'e nelci ko'e fa'u ko'i i je ko'o fa'u ko'u na nelci ko'a fa'u ko'e i je se ni'i bo ko'e se nelci ma	Let ko'a, ko'e, ko'i, ko'o and ko'u be people. Now ko'a and ko'e like ko'e and ko'i respectively, and ko'o and ko'u don't like ko'a and ko'e, respectively. Thus, ko'e is liked by whom?
do o nai ko'oi mi co'a morsi	Either you or I die!
ko'oi mi'o klama	Let's go!
le prenu ko'oi cu citka le grute	Let him eat the fruit!
lo ko'oi se platu be do cu te snada	Let your plan be successful!
mi pu citka lo kobli stasu	I ate a cabbage soup.
lo baktu cu jibni lo kojna be le kumfa	The bucket is in a corner of the room.
xu do kakne lo ka jai gau porpi fai lo kokso	Can you crack the coconut?
lo kolme ca'o jelca	Coal is burning.
mi mo'u xaksu lo kolme	I've used up the coal.
ti kombitu lo nu jai gau cnici fai lo kerfa vau lo cinla	This is a comb with thin teeth for putting hair in order.
lo tarci jadni cu te konju fi lo tricu	The star is the tip of a tree.
ti korbi lo re rirxe	This is the border between the two rivers.
loi cidni be la alis mo'u korcu	Alice's knees buckled.
lo jukpa pu korcu ga'u lo fagri	The cook leaned over the fire.
lo korka be lo cindu cu rotsu	The cork of oak trees is thick.
le korvo cu xekri du'i lo kolme	The raven is black as coal.
ko co'a dasni lo kosta	Put the coat on.
lo prenu poi nanca li su'o po'o pa bi cu se krali lo ka co'a speni vau lo jecta be lo vi gugde	People of not less than 18 years only have a right to marry under the polity of this country.
lo vi foldi cu kramu li re ki'o lo ka mitre	This field is 2000 square meters.
lo jinto cu krasi lo vi rirxe	A well is a source of this river.
lo tricu cu se krasi lo grute	Trees come from fruits.
ma krasi do	What is your origin?
lo krati be lo turni bei lo ka gubni te ckini co'a tavla loi se natmi	A representative of the governor in public relations started talking to the nation.
lo na te snada cu krefu lo nu troci vau li ci	The attempt ended in a failure for the third time.
mi pu krici lo ka volta vau do	I believed that you would return.
ti du lo za'u krili be lo silna	These are the crystals of salt.
ma krinu lo nu do jai lerci	What is the reason for your lateness?
ra pu krixa zo sidju	He cried, "Help!"
lo krokodilo cu zvati ma	Where are the crocodiles?
ko carna fi lo zunle bu'u lo te kruca	Turn left at the crossroad.
mi pu denpa bu'u lo te kruca be lo ralju dargu bei lo dertu dargu	I was waiting at the place where the main road is intersected by a dirt road.
au pei bisli kruji	Would you like ice cream?
le stasu be lo jipci cu krumami mi	The chicken soup tastes umami to me.
e'o doi lo ninmu ku'a lo ctuca do klama lo nenri	Those who are women and teachers, please, enter.
i ku'i mi na ralte lo jdini	However, I don't have money.
le fetsi pu ku tatpi gi'e ku'i nai co'a sipna	She was tired and in line with that she fell asleep.
mi pu punji lo bisli poi kubli lo te runta	I put ice cubes into the drink.
mi kucli lo nu lo va ninmu cu zukte ma	I'm curious what is the woman doing.
mi kufra lo ka vreta fi'o se jbini lo re kicne	I feel comfortable lying between the two pillows.
lo vi badna cu kukte mi	For me this banana is sweet.
ko se kukte	Bon appetite!
lo ka citka lo insekto cu kulnu so'e lo remna	Eating insects is the culture of most of humans.
lo vi kumfa be lo xotli cu barda	This hotel room is large.
lo gidva be mi'ai cu kakne lo ka sazri lo kumte	Our guide can ride a camel.
ti kunra lo tirse lo cmana	This is an iron containing ore mined from mountains.
lo kabri cu kunti	The glass is empty.
loi sonci pu kurfa vo mitre be li mu	Soldiers formed together a rectangle 5 meters in each side.
ei kurji lo bilma	We should take care of the patient.
lo birje cu kurki	The beer is bitter.
lu na ku mi nelci li'u zo'u lo ro bridi poi du lu mi nelci li'u cu se kuspe lu na ku li'u	As for "i naku mi nelci" the whole clause "mi nelci" is in the scope of "naku".
mi na kakne lo ka kuspe lo va forca	I can't get that fork.
i ko na kusru mi	Don't be cruel to me.
lei rirni pu kusru mi lo ka na permite mi lo ka kelci bu'u lo bartu	The parents were cruel to me in not allowing playing outside.
la alis ba vitke la paris	Alice will visit Paris.
zo bruna cmene la kevin lo mi pendo	Brother is how friends call Kevin.
la'a ti traji lo ka misno	Probably, this is the most popular one.
la'a ru'e ve ciksi	Probably, it's the explanation.
la'a nai la kevin ka'e jai gau birti fai la alis	It's improbable that Kevin can convince Alice.
la'a le nakni ba zi mo'u zukte	He ought to finish soon.
do ce mi pu casnu da i la'e di'u pu cacra li ji'i pa	There was something you and I discussed. And that lasted for approximately an hour.
la'e zo alis cu cinri cukta	"Alice" is an interesting book.
la'o gy.the wild bears.gy. jai cinri skina	"The wild bears" is an interesting movie.
mi pu tirna lo nu lo labno cu cmoni	I heard a wolf howling.
lo va nixli pe lo labyxu'e cu mo	Who is that girl in pink?
la alis pu lacpu la kevin re'o lo kerfa	Alice dragged Kevin upstairs by the hair.
mi lacri do lo ka ma kau sidju	I rely on you to help me.
mi xebni lo ka lacri lo karce pe mi lo ka klama lo jai se djica be mi fu ma kau	I hate having to rely on my car to get where I want.
e'o do dunda lo kabri be lo ladru mi	Please give me a glass of milk.
xu do kakne lo ka lafti le rokci	Can you lift the stone?
lai djonson pu se zdani ti	The Johnsons lived here.
lakne fa lo nu ba carvi	I will probably rain.
le nabmi cu jai lakne fai lo ka na nandu	The problem is probably not hard.
